Function Name,Total Self (ms),Avg Self (ms),Call Count,Top Location,Top Self (ms)
status,0.423,0.060,7,../../../packages/app-store/zoomvideo/api/callback.ts:54:11,0.114
getDnsRecordToDelete,0.422,0.141,3,../../../packages/lib/domainManager/deploymentServices/cloudflare.ts:82:34,0.187
Identifier: i18n | null,0.422,0.211,2,../../../packages/lib/server/i18n.ts:16:16,0.216
getEventName,0.422,0.211,2,../../../packages/features/eventtypes/components/tabs/advanced/EventAdvancedTab.tsx:467:45,0.310
"Identifier: { new (url: string | URL,",0.421,0.140,3,../../../packages/embeds/embed-core/src/embed-iframe.ts:402:23,0.209
IsOptional,0.418,0.104,4,../../../packages/platform/types/bookings/2024-04-15/inputs/index.ts:77:4,0.203
Identifier: { email: string; id: numb,0.416,0.208,2,../../../packages/trpc/server/routers/loggedInViewer/addSecondaryEmail.handler.ts:60:10,0.256
Identifier: DefaultFieldOutput_2024_0,0.414,0.207,2,../../../packages/platform/types/event-types/event-types_2024_06_14/outputs/booking-fields.output.ts:677:63,0.222
Identifier: ZodObject<{ defaultLabel:,0.412,0.412,1,../../../packages/lib/event-types/transformers/internal-to-api/booking-fields.ts:452:46,0.412
"Identifier: ""blue""",0.409,0.409,1,../../../packages/features/eventtypes/components/tabs/instant/InstantEventController.tsx:61:15,0.409
Identifier: TFunction,0.407,0.407,1,../../../packages/features/bookings/lib/handleSeats/reschedule/attendee/attendeeRescheduleSeatedBooking.ts:24:29,0.407
Identifier: ZodObject<{ id: ZodString,0.402,0.402,1,../../../packages/core/EventManager.ts:99:41,0.402
Identifier: ({ html }: { html?: strin,0.401,0.201,2,../../../packages/emails/src/components/EmailCommonDivider.tsx:63:13,0.343
createNestApplication,0.401,0.100,4,src/ee/event-types/event-types_2024_06_14/controllers/event-types.controller.e2e-spec.ts:1232:12,0.168
"Identifier: UseQueryResult<any, Error",0.401,0.401,1,../../web/lib/hooks/settings/platform/oauth-clients/usePersistOAuthClient.ts:138:9,0.401
Identifier: { update: UpdateSession; ,0.400,0.400,1,../../../packages/features/shell/SideBar.tsx:52:18,0.400
setex,0.400,0.400,1,src/modules/oauth-clients/services/oauth-flow.service.ts:56:93,0.400
"StringLiteral: ""onClick""",0.400,0.400,1,../../../packages/ui/components/badge/Badge.tsx:74:19,0.400
Identifier: { team: { name: string; s,0.395,0.198,2,../../../packages/lib/server/repository/organization.ts:245:14,0.247
findAndInit,0.394,0.197,2,../../../packages/lib/server/repository/team.ts:277:30,0.293
Identifier: EventTypeUpdateInput,0.393,0.393,1,../../../packages/trpc/server/routers/viewer/eventTypes/update.handler.ts:173:8,0.393
Identifier: Types,0.391,0.391,1,../../../packages/app-store/routing-forms/components/react-awesome-query-builder/config/BasicConfig.ts:279:6,0.391
Identifier: Workflow,0.389,0.195,2,../../../packages/features/ee/workflows/lib/reminders/reminderScheduler.ts:192:36,0.295
Identifier: { teamId: number | null; ,0.387,0.194,2,../../../packages/lib/getTeamIdFromEventType.ts:27:11,0.297
buildHashMapForUsers,0.384,0.064,6,../../../packages/features/insights/server/trpc-router.ts:904:26,0.082
"Identifier: { type: ""TEXT"" | ""PHONE"" ",0.383,0.383,1,../../../packages/lib/event-types/getEventTypeById.ts:118:18,0.383
toggleElementInArray,0.383,0.096,4,../../../packages/features/ee/teams/components/MemberInvitationModal.tsx:352:41,0.200
Identifier: ZodObject<{ name: ZodStri,0.381,0.381,1,../../../packages/lib/event-types/transformers/internal-to-api/booking-fields.ts:470:41,0.381
Identifier: ZodArray<ZodObject<{ name,0.379,0.190,2,../../../packages/prisma/zod-utils.ts:136:38,0.287
Identifier: { keys: JsonValue; slug: ,0.379,0.189,2,../../../packages/trpc/server/routers/viewer/apps/toggle.handler.ts:170:9,0.290
getAllAcceptedMemberships,0.378,0.189,2,../../../packages/features/ee/sso/lib/sso.ts:28:26,0.343
Identifier: { isEmbed: boolean; },0.378,0.378,1,../../../packages/lib/server/getRoutedUrl.ts:138:15,0.378
useCreateEventType,0.377,0.189,2,../../../packages/features/eventtypes/components/CreateEventTypeDialog.tsx:103:8,0.374
evaluateHost,0.377,0.126,3,src/modules/organizations/controllers/event-types/organizations-event-types.e2e-spec.ts:325:24,0.218
"StringLiteral: ""username""",0.376,0.188,2,../../../packages/features/eventtypes/lib/getPublicEvent.ts:535:19,0.295
Identifier: UserProfile,0.376,0.188,2,../../../packages/trpc/server/routers/loggedInViewer/platformMe.handler.ts:33:20,0.291
getBookerBaseUrlSync,0.373,0.187,2,../../../packages/features/eventtypes/lib/getPublicEvent.ts:633:11,0.286
Identifier: typeof Api,0.372,0.124,3,../../../node_modules/twilio/lib/rest/Twilio.d.ts:77:20,0.168
"Identifier: Request<ParamsDictionary,",0.371,0.186,2,src/modules/auth/guards/organizations/is-webhook-in-org.guard.ts:25:30,0.292
"Identifier: Record<BookerLayout, bool",0.370,0.370,1,../../../packages/features/bookings/Booker/components/hooks/useBookerLayout.ts:75:33,0.370
date,0.370,0.123,3,../../../packages/trpc/server/routers/viewer/availability/schedule/update.schema.ts:12:17,0.227
Identifier: CancelSeatedBookingInput_,0.370,0.370,1,../../../packages/platform/types/bookings/2024-08-13/inputs/cancel-booking-input.pipe.ts:63:11,0.370
transformBookerLayouts,0.368,0.074,5,src/ee/event-types/event-types_2024_06_14/services/output-event-types.service.ts:138:55,0.171
http,0.365,0.183,2,../../../packages/lib/fetch-wrapper.ts:31:15,0.301
Identifier: { id: number; metadata: {,0.365,0.365,1,../../../packages/trpc/server/routers/viewer/workflows/getAllActiveWorkflows.handler.ts:28:7,0.365
Identifier: (Omit<{ name: string | nu,0.362,0.362,1,../../../packages/features/bookings/lib/handleNewBooking/loadUsers.ts:59:13,0.362
Identifier: null,0.362,0.181,2,../../../packages/trpc/server/routers/viewer/attributes/findTeamMembersMatchingAttributeLogic.handler.ts:48:11,0.211
safeParseAsync,0.361,0.181,2,../../../packages/features/ee/round-robin/roundRobinReassignment.ts:192:30,0.210
getOrgIdFromMemberOrTeamId,0.357,0.179,2,../../../packages/trpc/server/routers/viewer/workflows/util.ts:769:22,0.334
"Identifier: Map<number, UserProfile[]",0.354,0.354,1,../../../packages/lib/server/repository/user.ts:437:10,0.354
Identifier: { members: { user: { name,0.353,0.118,3,../../../packages/trpc/server/routers/viewer/organizations/adminDelete.handler.ts:59:30,0.225
namespaced,0.353,0.118,3,../../../packages/trpc/server/routers/viewer/routing-forms/_router.ts:24:43,0.203
nullish,0.352,0.117,3,../../../packages/prisma/zod/selectedcalendar.ts:35:14,0.157
Identifier: { theme: { placeholder: s,0.352,0.352,1,../../../packages/ui/components/editor/Editor.tsx:53:6,0.352
resolveEndpoint,0.352,0.176,2,../../../packages/trpc/react/trpc.ts:95:36,0.218
unstable_pipe,0.350,0.175,2,../../../packages/trpc/server/middlewares/sessionMiddleware.ts:162:57,0.308
Identifier: FileEvent<HTMLInputElemen,0.349,0.349,1,../../../packages/features/ee/teams/components/MemberInvitationModal.tsx:160:17,0.349
redirect,0.349,0.050,7,../../../packages/app-store/googlecalendar/api/callback.ts:125:103,0.090
findOrgTeamMembership,0.348,0.174,2,src/modules/organizations/services/organizations-teams-memberships.service.ts:32:28,0.258
Identifier: ZodObject<{ defaultLabel:,0.344,0.344,1,../../../packages/lib/event-types/transformers/internal-to-api/booking-fields.ts:454:48,0.344
Identifier: { label: string; value: s,0.342,0.114,3,../../../packages/app-store/routing-forms/components/react-awesome-query-builder/widgets.tsx:170:7,0.189
Identifier: { username: string | null,0.340,0.340,1,../../../packages/features/eventtypes/lib/getPublicEvent.ts:486:19,0.340
generateTeamCheckoutSession,0.339,0.170,2,../../../packages/trpc/server/routers/viewer/teams/create.handler.ts:35:32,0.307
Identifier: { id: number; createdAt: ,0.336,0.168,2,../../../packages/trpc/server/routers/viewer/teams/createInvite.handler.ts:31:13,0.228
Identifier: SafeParseSuccess<{ writeT,0.335,0.335,1,../../../packages/app-store/salesforce/lib/routingForm/incompleteBookingAction.ts:17:8,0.335
Identifier: ({ slug: string; } | { me,0.335,0.167,2,../../../packages/features/ee/organizations/lib/orgDomains.ts:128:9,0.300
createEventTypeWebhook,0.335,0.112,3,src/modules/webhooks/services/event-type-webhooks.service.ts:17:11,0.230
Identifier: { placeholder: string; pa,0.334,0.334,1,../../../packages/ui/components/editor/Editor.tsx:53:21,0.334
handleLarkError,0.333,0.083,4,../../../packages/app-store/larkcalendar/lib/CalendarService.ts:357:32,0.211
Identifier: (NonNullable<{ avatar: st,0.333,0.166,2,../../../packages/trpc/server/routers/loggedInViewer/me.handler.ts:80:22,0.271
Identifier: ZodObject<{ id: ZodNumber,0.331,0.331,1,../../../packages/prisma/zod/booking.ts:55:56,0.331
Identifier: { value: number; label: s,0.327,0.109,3,../../../packages/features/eventtypes/components/tabs/setup/EventSetupTab.tsx:259:26,0.196
verifyNumber,0.327,0.327,1,../../../packages/features/ee/workflows/lib/reminders/verifyPhoneNumber.ts:9:33,0.327
Identifier: URL,0.326,0.163,2,../../../packages/embeds/embed-core/src/embed.ts:294:10,0.218
setActiveFilters,0.326,0.163,2,../../../packages/features/data-table/lib/context.tsx:56:24,0.309
withAccelerate,0.326,0.163,2,../../../packages/prisma/index.ts:65:13,0.176
toUrlEncoded,0.325,0.163,2,src/modules/conferencing/services/office365-video.service.ts:67:17,0.211
loadDynamicUsers,0.325,0.163,2,../../../packages/features/bookings/lib/handleNewBooking/loadUsers.ts:50:14,0.277
getEventTypeAppDataFromId,0.325,0.162,2,../../../packages/app-store/salesforce/lib/routingFormBookingFormHandler.ts:7:6,0.168
Identifier: { id: number; userId: num,0.325,0.325,1,../../../packages/trpc/server/middlewares/sessionMiddleware.ts:55:8,0.325
cloneDeep,0.325,0.162,2,../../../packages/features/ee/round-robin/roundRobinManualReassignment.ts:323:8,0.255
formatErrors,0.324,0.324,1,../../../packages/platform/types/bookings/2024-08-13/inputs/create-booking-input.pipe.ts:53:12,0.324
Identifier: { length: number; slug: s,0.323,0.323,1,../../../packages/lib/event-types/getEventTypeById.ts:105:8,0.323
Identifier: SafeParseSuccess<{ creden,0.321,0.161,2,../../../packages/app-store/paypal/lib/updateAppCredentials.validator.ts:18:18,0.232
_queryAllData,0.321,0.160,2,../../../packages/lib/service/attribute/server/getAttributes.ts:338:10,0.256
Identifier: string | null | undefined,0.320,0.107,3,../../../packages/core/getBusyTimes.ts:91:24,0.205
Identifier: (base: CSSObjectWithLabel,0.319,0.160,2,../../../packages/ui/components/form/select/Select.tsx:62:15,0.280
IsEmail,0.318,0.159,2,../../../packages/platform/types/bookings/2024-08-13/outputs/booking.output.ts:172:4,0.227
Identifier: { calEvent: CalendarEvent,0.317,0.106,3,../../../packages/emails/src/templates/NoShowFeeChargedEmail.tsx:32:17,0.206
Identifier: () => void,0.316,0.158,2,../../../packages/features/shell/user-dropdown/UserDropdown.tsx:171:27,0.228
Identifier: typeof InternalServerErro,0.313,0.157,2,src/ee/event-types/event-types_2024_04_15/controllers/event-types.controller.ts:134:10,0.213
confirmBookingHandler,0.313,0.063,5,src/ee/bookings/2024-08-13/services/bookings.service.ts:538:13,0.215
Identifier: T,0.312,0.312,1,../../../packages/lib/server/getLuckyUser.ts:451:9,0.312
Identifier: { label: string; value: n,0.311,0.104,3,../../../packages/features/eventtypes/components/HostEditDialogs.tsx:58:10,0.203
Identifier: ReactNode,0.310,0.155,2,../../../packages/ui/components/card/Card.tsx:145:9,0.175
findTravelSchedulesByUserId,0.310,0.155,2,../../../packages/trpc/server/routers/loggedInViewer/getTravelSchedules.handler.ts:11:15,0.271
getBatchProcessorJobAccessLink,0.309,0.077,4,../../../packages/app-store/dailyvideo/lib/VideoApiAdapter.ts:398:36,0.153
"Identifier: { readonly CANCELLED: ""CA",0.309,0.309,1,../../../packages/trpc/server/routers/viewer/bookings/confirm.handler.ts:149:51,0.309
round,0.309,0.154,2,../../../packages/app-store/dailyvideo/lib/VideoApiAdapter.ts:256:16,0.165
getItem,0.308,0.308,1,../../../packages/features/bookings/Booker/components/hooks/useLocalSet.tsx:10:8,0.308
getBrand,0.308,0.103,3,../../../packages/trpc/server/routers/viewer/organizations/getBrand.handler.ts:15:15,0.188
Identifier: ZodObject<{ id: ZodNumber,0.307,0.307,1,../../../packages/prisma/zod/workflow.ts:18:57,0.307
getTeamEventType,0.306,0.153,2,src/modules/teams/event-types/services/teams-event-types.service.ts:135:10,0.175
getAttributesForLogic,0.306,0.153,2,../../../packages/lib/raqb/findTeamMembersMatchingAttributeLogic.ts:353:12,0.255
Identifier: { organization: Omit<{ na,0.305,0.152,2,../../../packages/lib/server/repository/user.ts:206:18,0.230
Identifier: { user: ({ credentials: {,0.305,0.305,1,../../../packages/trpc/server/routers/viewer/bookings/addGuests.handler.ts:137:9,0.305
reject,0.303,0.303,1,../../../packages/app-store/salesforce/lib/CrmService.ts:330:11,0.303
isUsernameReservedDueToMigration,0.303,0.050,6,../../../packages/lib/server/username.ts:139:16,0.111
Identifier: { length: number | undefi,0.300,0.300,1,../../../packages/platform/atoms/event-types/hooks/useEventTypeForm.ts:338:10,0.300
getUsernameList,0.300,0.300,1,../../../packages/features/eventtypes/lib/getPublicEvent.ts:225:23,0.300
Identifier: ZodObject<{ defaultLabel:,0.300,0.300,1,../../../packages/lib/event-types/transformers/internal-to-api/booking-fields.ts:455:39,0.300
Identifier: ZodObject<{ defaultLabel:,0.299,0.299,1,../../../packages/lib/event-types/transformers/internal-to-api/booking-fields.ts:458:39,0.299
Identifier: { status: BookingStatus; ,0.299,0.299,1,../../../packages/features/ee/payments/pages/payment.tsx:43:8,0.299
isAcceptedCurrencyCode,0.298,0.149,2,../../../packages/app-store/mock-payment-app/components/EventTypeAppCardInterface.tsx:37:56,0.171
getBufferAsync,0.298,0.075,4,../../../packages/lib/server/resizeBase64Image.ts:33:26,0.091
Identifier: ArrayPath<TFieldValues>,0.298,0.149,2,../../../packages/features/schedules/components/Schedule.tsx:112:21,0.241
transformInputCreateRecurringBooking,0.295,0.098,3,src/ee/bookings/2024-08-13/services/input.service.ts:207:34,0.203
Identifier: { limit: number; endDate:,0.294,0.147,2,../../../packages/trpc/server/routers/viewer/availability/team/listTeamAvailability.handler.ts:215:12,0.272
Identifier: { id: string; action: { t,0.293,0.147,2,../../../packages/app-store/routing-forms/lib/processRoute.tsx:30:7,0.258
Identifier: { children: ReactNode; ca,0.293,0.146,2,../../../packages/emails/src/components/V2BaseEmailHtml.tsx:141:18,0.176
setFieldStates,0.293,0.293,1,../../../packages/features/ee/managed-event-types/hooks/useLockedFieldsManager.tsx:165:25,0.293
createSignature,0.292,0.292,1,../../../packages/features/ee/common/server/LicenseKeyService.ts:60:12,0.292
importer,0.292,0.146,2,../../../node_modules/@calcom/trpc/server/trpc.ts:35:29,0.199
generateResponse,0.292,0.146,2,../../../packages/features/mintlify-chat/util.ts:94:10,0.255
"Identifier: readonly [""a"", ""abbr"", ""a",0.290,0.290,1,../../../node_modules/framer-motion/dist/index.d.ts:3274:52,0.290
Identifier: ZodObject<{ id: ZodNumber,0.290,0.290,1,../../../packages/prisma/zod/team.ts:44:53,0.290
Identifier: { profile: { id: number; ,0.290,0.290,1,../../../packages/lib/server/repository/user.ts:521:51,0.290
fromEnv,0.289,0.289,1,../../../packages/features/redis/RedisService.ts:8:18,0.289
setIsGenerating,0.289,0.289,1,../../../packages/features/mintlify-chat/MintlifyChat.tsx:43:18,0.289
Identifier: {},0.288,0.288,1,../../../packages/features/eventtypes/components/Locations.tsx:170:12,0.288
Identifier: ZodObject<{ defaultLabel:,0.288,0.288,1,../../../packages/lib/event-types/transformers/internal-to-api/booking-fields.ts:453:50,0.288
Identifier: { alby: ZodObject<{ appCa,0.286,0.286,1,../../../packages/app-store/apps.schemas.generated.ts:54:13,0.286
Identifier: typeof ErrorCode,0.286,0.095,3,../../../packages/core/getUserAvailability.ts:438:52,0.147
getCroppedImg,0.285,0.143,2,../../../packages/ui/components/image-uploader/BannerUploader.tsx:107:35,0.196
setSlugExistsChildrenDialogOpen,0.282,0.141,2,../../../packages/platform/atoms/event-types/wrappers/EventTypeWebWrapper.tsx:303:38,0.223
Identifier: { value: number; label: s,0.281,0.281,1,../../../packages/features/eventtypes/components/tabs/setup/EventSetupTab.tsx:237:25,0.281
Identifier: typeof EventManager,0.281,0.281,1,../../../packages/lib/payment/handlePaymentSuccess.ts:38:25,0.281
Identifier: { user: NonNullable<{ ava,0.279,0.093,3,../../../packages/trpc/server/routers/viewer/organizations/list.handler.ts:14:54,0.104
atob,0.278,0.139,2,../../../packages/lib/hooks/useNotifications.tsx:159:18,0.183
Identifier: { id: number | null; isOr,0.278,0.139,2,../../../packages/trpc/server/middlewares/sessionMiddleware.ts:73:58,0.173
Identifier: SplitNameDefaultFieldInpu,0.276,0.138,2,../../../packages/lib/event-types/transformers/api-to-internal/booking-fields.ts:132:28,0.203
Identifier: { inviteToken: { expires:,0.276,0.138,2,../../../packages/trpc/server/routers/viewer/teams/get.handler.ts:46:9,0.178
Identifier: CreateRouterInner<RootCon,0.275,0.275,1,../../../packages/trpc/server/routers/_app.ts:17:31,0.275
Identifier: MembershipRole,0.275,0.137,2,../../../packages/lib/server/repository/organization.ts:244:12,0.205
Identifier: { calEvent: CalendarEvent,0.273,0.068,4,../../../packages/emails/src/templates/BaseScheduledEmail.tsx:97:57,0.198
Identifier: (Omit<{ name: string | nu,0.273,0.273,1,../../../packages/features/bookings/lib/handleNewBooking.ts:694:31,0.273
Identifier: objectOutputType<{ succes,0.272,0.068,4,../../../packages/lib/domainManager/deploymentServices/cloudflare.ts:141:11,0.103
Identifier: CustomEventDetail,0.271,0.135,2,../../../packages/embeds/embed-core/src/sdk-action-manager.ts:5:49,0.225
